date,Sub,FLOW,FLOW_lag1,FLOW_lag2,FLOW_lag3,TN,TN_lag1,TN_lag2,TN_lag3,TP,TP_lag1,TP_lag2,TP_lag3
2008-06-17,29,157.0,6.38,7.21,8.17,2.4622552488794525,0.07437884593057008,0.08010350850156674,0.09024094473910875,0.8477824958716678,0.0009143155694879833,0.0018460728412184719,0.004221632893603518
2008-07-08,1,5.93,6.69,7.52,10.9,0.027520142402098557,0.03252505120965509,0.06310332939322301,0.39394325518178724,0.0007299668977577916,0.002197171012567126,0.010219661150512215,0.07740825688073394
2008-07-08,2,0.918,1.02,1.09,1.3,0.04286694101508916,0.04368645606390704,0.045765375467210316,0.04941239316239316,8.497740660050027e-06,0.0001429738562091503,0.0008038141352361535,0.0024127492877492876
2008-07-08,3,0.699,0.764,0.819,0.962,0.038745827372436814,0.03984268954818693,0.04253719531497309,0.048726611226611226,1.506782175594765e-05,0.00011528626139228232,0.0006006082394971284,0.0027912527912527913
2008-07-08,4,0.554,0.598,0.644,0.726,0.04220149752640727,0.04374148395887526,0.045469576719576715,0.04846444240383634,0.0,3.1935154217762912e-06,6.955227743271221e-05,0.0005101520253035404
2008-07-08,5,0.0801,0.125,0.166,0.247,0.04768345124150367,0.03805555555555555,0.03318830879071843,0.030692382666066876,1.3871549452073796e-05,2.1666666666666664e-05,8.506247211066487e-05,0.000571674913780177
2008-07-08,6,0.193,0.2,0.203,0.213,0.033882652082133945,0.03530092592592592,0.03762999452654625,0.04140584246218049,0.0,1.7824074074074075e-06,2.9761904761904762e-05,0.0002825595548600243
2008-07-08,7,0.788,0.834,0.886,0.959,0.03055085542395187,0.032474020783373296,0.03527088036117381,0.04453423705248522,9.620581876292535e-06,3.24740207833733e-05,0.00014630883705375804,0.0007060305874174487
2008-07-08,8,0.268,0.283,0.3,0.321,0.0228458402432283,0.0240478994895956,0.025385802469135802,0.02671772239529249,0.0,1.770874231121581e-06,5.246913580246913e-06,1.838871581862236e-05
2008-07-08,9,0.0851,0.0892,0.0943,0.101,0.031961309135222174,0.03425510712506228,0.03866207140332273,0.05867253392005866,5.481024502763633e-06,3.477412389968443e-05,0.0002835218569577,0.0023950311697836443
2008-07-08,10,0.742,0.75,0.779,0.909,0.01669037636018768,0.018518518518518514,0.024812199876384722,0.020499735158701054,0.0,0.0,0.0,2.3555596300370774e-06
2008-07-08,11,0.421,0.441,0.462,0.495,0.053059294448843136,0.05511463844797178,0.05736932820266153,0.06009165731387953,0.0,1.8345301083396322e-06,1.8588664421997756e-05,0.0001732603815937149
2008-07-08,12,0.285,0.302,0.326,0.369,0.04101689408706953,0.04445670836399313,0.05005964553510565,0.06900531968282646,5.320012995451592e-05,0.00026214128035320086,0.0012603669620540783,0.00633594298905952
2008-07-08,13,0.0807,0.101,0.112,0.14,0.06869865528477671,0.06715254858819214,0.06810102513227513,0.06836970899470898,1.97920969296434e-06,9.05298863219655e-06,4.887979497354497e-05,0.000394345238095238
2008-07-08,14,0.0869,0.0926,0.101,0.116,0.015316668797681454,0.016123710103191743,0.01684543454345434,0.01736111111111111,1.2213378510846864e-06,1.1761559075273978e-06,1.2490832416574989e-06,1.945641762452107e-06
2008-07-08,15,0.0359,0.0433,0.0512,0.068,0.05384040028886825,0.05292532717474981,0.05289713541666666,0.049870642701525046,6.899308779531619e-06,5.907321871525104e-06,2.3735894097222214e-06,1.855255991285403e-06
2008-07-08,16,0.512,0.549,0.593,0.663,0.037751374421296294,0.03963435202050866,0.041572981075510586,0.044341098262666884,0.0,2.635262767321055e-06,3.259477858971957e-05,0.0002845511423942796
2008-07-08,17,0.0381,0.0813,0.0783,0.133,0.07017351997666957,0.04313584802514692,0.052327231446005394,0.04377262600946811,6.166763876737628e-06,2.0073117397840647e-06,1.4353034388155718e-06,1.3923698134224448e-06
2008-07-08,18,0.171,0.184,0.195,0.223,0.01989928525016244,0.020380434782608696,0.021248812915479576,0.021020179372197308,0.0,0.0,0.0,1.4221059624647066e-06
2008-07-08,19,0.049,0.073,0.104,0.156,0.026927437641723357,0.021721207508878744,0.0186965811965812,0.015432098765432098,8.432539682539682e-06,6.1358447488584474e-06,1.947560541310541e-06,1.431920702754036e-06
2008-07-08,20,0.217,0.239,0.252,0.352,0.020694657791431984,0.021937470943747095,0.022918503821281598,0.023608480639730638,0.0,0.0,0.0,0.0
2008-07-08,21,0.185,0.189,0.193,0.2,0.031406406406406406,0.03319126004311189,0.03490213010938399,0.03645833333333333,0.0,0.0,0.0,1.1805555555555556e-06
2008-07-08,22,0.522,0.632,0.835,1.45,0.006341350929473534,0.010749970698546647,0.046296296296296294,0.6082375478927203,0.00013214843195686105,0.0008534048288795124,0.006015746285207363,0.07072158365261813
2008-07-08,23,1.28,1.34,1.47,2.42,0.017722800925925923,0.02815782200110558,0.09133282942806752,0.6552265074992348,0.0005172164351851851,0.003074903261470425,0.018975182665658855,0.14778466483011937
2008-07-08,24,3.67,4.1,4.8,7.65,0.015169290543949943,0.02413617886178862,0.07450810185185185,0.5582788671023965,0.0006938137047128873,0.0032181571815718154,0.016372492283950615,0.1134713144517066
2008-07-08,25,3.47,3.88,4.58,7.4,0.01317509872985377,0.02284984726995036,0.07631813035743165,0.5787037037037036,0.0006637581385420001,0.0033707999236349748,0.01726002749474365,0.11793043043043042
2008-07-08,26,3.91,4.48,5.22,8.31,0.01864876385336743,0.0263516865079365,0.07073045267489712,0.5069750857957838,0.0008317940702851189,0.0030743634259259253,0.014744749538810843,0.10250924811694967
2008-07-08,27,0.66,0.711,0.762,0.879,0.033494668911335575,0.03499895817054748,0.03797268397005929,0.045690599587072854,1.9640852974186303e-05,0.00010499687451164245,0.0005240230387868182,0.002830973749631315
2008-07-08,28,5.93,6.69,7.52,10.9,0.027520142402098557,0.03252505120965509,0.06310332939322301,0.39500509683995916,0.0007280151146087066,0.002197171012567126,0.010219661150512215,0.07740825688073394
2008-07-08,29,8.93,9.81,10.9,14.5,0.03667931649454606,0.058401291199456334,0.12954468229697585,0.3280651340996168,0.0039141885446476714,0.010063899271340656,0.02782025144410465,0.07271711366538951
2008-08-05,1,14.6,18.2,25.7,25.1,0.02394089294774226,0.196504884004884,0.438643896815103,0.4749520436771432,0.0034960045662100455,0.034976597476597475,0.09997838305231302,0.10651837096060202
2008-08-05,2,4.51,4.97,5.76,8.07,0.01041923298020859,0.013879573738728668,0.0705295138888889,0.3054867134792785,0.00031052393857271905,0.0010432968179447052,0.006691261574074074,0.0474723484326954
2008-08-05,3,3.03,3.31,3.81,5.39,0.0104663244102188,0.01479103726082578,0.09508360066102847,0.33927712499141066,0.00023224544676689893,0.001049009734810339,0.008110965296004665,0.050032639318353604
2008-08-05,4,2.35,2.79,3.9,5.81,0.014332151300236406,0.034680738085756,0.3056742640075973,0.7848855740422006,0.00128053585500394,0.006181136333466082,0.06054131054131053,0.21713839484923822
2008-08-05,5,0.82,0.984,1.23,1.62,0.010035569105691056,0.011056534176452875,0.02277175549533273,0.29292409693644256,2.6394534778681118e-05,0.00020348727792833483,0.0013832429990966574,0.025005715592135342
2008-08-05,6,0.839,0.86,0.895,1.15,0.02579680395532601,0.029338931955211027,0.05871094558245396,0.7407407407407407,7.366573963713417e-05,0.0004710378983634798,0.004319263397475688,0.09420289855072463
2008-08-05,7,3.26,3.68,4.63,6.2,0.009479379686434902,0.022802183977455714,0.25747940164786814,0.3640232974910394,0.00046154283117473305,0.0031451288244766502,0.040996720262379,0.07915173237753882
2008-08-05,8,0.831,0.923,1.07,1.59,0.01332898783259794,0.02307291039685406,0.06306247836621667,0.5612334032145352,0.0012771872353701476,0.004790136832390353,0.018713222568362754,0.17907058001397624
2008-08-05,9,0.337,0.384,0.548,2.44,0.01353170678096494,0.08951822916666666,1.1700797512841306,1.1099726775956285,0.0017687383228926251,0.01452787422839506,0.14425351446336845,0.24428885853066182
2008-08-05,10,2.45,2.78,3.33,6.39,0.012613378684807254,0.018735011990407672,0.06151985318651984,0.7860951718541703,0.00037367724867724865,0.0020108912869704234,0.013346680013346678,0.24633397090361098
2008-08-05,11,1.58,1.69,1.92,2.42,0.010988045007032347,0.019244466359850977,0.26885609567901236,0.43283210896847263,0.00021609821847163614,0.001438198553583169,0.02911603009259259,0.07126186103458831
2008-08-05,12,0.939,0.973,1.02,1.12,0.011413836626829174,0.012490007993605116,0.02258079157588961,0.353422619047619,1.1795941308720862e-05,0.00011800083742529786,0.0009917392883079157,0.03213872354497354
2008-08-05,13,0.755,0.807,0.884,1.06,0.010393671817512879,0.011430653081830281,0.02068669348081113,0.39089797344514315,1.1160166789305862e-05,9.982101060167975e-05,0.000908643371878666,0.03799790356394129
2008-08-05,14,0.299,0.333,0.397,0.527,0.006464449399232008,0.00677761094427761,0.007171844388469073,0.008565254058612692,0.0,2.1132243354465573e-06,1.4081304226140497e-05,0.00025036896479021717
2008-08-05,15,0.345,0.385,0.452,0.596,0.008017981749865807,0.008146945646945647,0.008424491969845951,0.008874751429281631,0.0,0.0,0.0,0.0
2008-08-05,16,2.02,2.45,3.54,5.4,0.013579482948294828,0.03661186696900982,0.3334902699309478,0.7887517146776405,0.0014324349101576823,0.0069916855631141335,0.06669805398618957,0.22933813443072698
2008-08-05,17,0.49,0.58,0.71,0.902,0.01164493575207861,0.011394476372924647,0.011280646844027124,0.011176295475075962,0.0,0.0,1.1639280125195617e-06,6.441446990227478e-05
2008-08-05,18,0.601,0.666,0.787,1.09,0.00760692056449128,0.007681292403514625,0.008000376488305332,0.008919469928644239,0.0,0.0,2.8530754388441805e-06,0.00012529731566428813
2008-08-05,19,0.396,0.513,0.685,0.939,0.006020856715301158,0.00604649483791784,0.006150310894836441,0.006187630655149292,0.0,0.0,0.0,0.0
2008-08-05,20,0.809,0.857,0.906,1.04,0.011116261502540858,0.011952223518734602,0.016862889379445672,0.017027243589743588,0.0,0.0,0.0,0.0
2008-08-05,21,0.748,0.77,0.806,1.04,0.026149980194097838,0.029010341510341507,0.05069042367429464,0.5620103276353275,5.013368983957219e-05,0.0004283910533910534,0.003920250896057347,0.08302172364672364
2008-08-05,22,0.542,1.03,1.62,0.199,0.055521388547218796,0.7888349514563107,0.9573616826703245,0.003454773869346733,0.00657714910482438,0.08281643293779216,0.14646204846822128,0.0
2008-08-05,23,1.01,1.75,3.84,0.863,0.06669416941694169,0.6746031746031745,0.7896894290123456,0.008207802240247199,0.014553538687202052,0.14087301587301587,0.2341941550925926,0.0
2008-08-05,24,4.1,6.29,10.8,3.33,0.05363595302619693,0.5336218571512689,0.7340963648834018,0.344094094094094,0.010670731707317072,0.09697197197197198,0.18968621399176952,0.04066566566566566
2008-08-05,25,3.07,5.23,9.68,1.92,0.06333695258776692,0.6417746618511436,0.8166417967554331,0.006811824845679011,0.014288514899264085,0.11728985199348486,0.2128290480563208,0.0
2008-08-05,26,6.07,8.52,13.4,6.58,0.03985142473610347,0.389877847330899,0.5856135986733001,0.24449791737025778,0.0071503752516932076,0.07023235089549644,0.15029021558872302,0.026384667342114147
2008-08-05,27,2.54,2.77,3.21,4.7,0.010115923009623797,0.015376387217542451,0.1121351101880697,0.3940110323089046,0.00022419072615923008,0.001182477603957748,0.009663089881158419,0.0576241134751773
2008-08-05,28,14.6,18.2,25.7,25.1,0.02394089294774226,0.196504884004884,0.438643896815103,0.4749520436771432,0.0034960045662100455,0.034976597476597475,0.09997838305231302,0.10651837096060202
2008-08-05,29,24.8,29.0,37.5,53.9,0.04125597371565113,0.1528575989782886,0.33641975308641975,0.506768363911221,0.006860439068100357,0.029454022988505742,0.07685185185185185,0.1434412148697863
2008-08-12,1,16.9,11.6,12.5,15.0,0.3800953320184089,0.011973180076628353,0.021574074074074075,0.23070987654320987,0.06088373876835415,0.0004360233077905492,0.0018796296296296295,0.03348765432098765
2008-08-12,2,5.95,5.24,7.25,16.5,0.2976190476190476,0.016565945716709073,0.049968071519795654,0.41877104377104374,0.034235916588857766,0.0027830788804071244,0.011765644955300126,0.10872615039281705
2008-08-12,3,4.58,4.02,5.87,14.4,0.3108321203299369,0.01805210060807076,0.05619439712284686,0.4171489197530864,0.038159065178715826,0.003426156255758246,0.014038740614549813,0.11413323045267489
2008-08-12,4,2.25,1.65,1.76,2.17,0.5015432098765432,0.011854657687991021,0.025778619528619526,0.33015446321897934,0.06790123456790123,0.0004264870931537598,0.002538404882154882,0.04752304147465438
2008-08-12,5,1.0,1.02,1.3,2.02,0.41782407407407407,0.01168754538852578,0.037482193732193726,0.5145306197286394,0.032060185185185185,0.0008374183006535947,0.00474537037037037,0.06990282361569489
2008-08-12,6,0.846,0.802,0.813,1.02,0.6635255231590929,0.022368846402512233,0.04854562434513234,0.6161492374727667,0.05759675159793363,0.00036078784520181023,0.0035448271149378157,0.08385530137981116
2008-08-12,7,5.12,2.49,2.54,2.62,0.43402777777777773,0.00794846050870147,0.007928696412948381,0.007995829799264912,0.09856047453703703,0.0,0.0,0.0
2008-08-12,8,0.635,0.609,0.646,0.702,0.009532662583843686,0.009369488536155202,0.009657006077284714,0.010832146248812916,2.9709827938174392e-05,1.2923432463662349e-05,6.055784887054236e-05,0.0003528278991241954
2008-08-12,9,0.606,0.255,0.27,0.384,1.948111477814448,0.01570442992011619,0.1277434842249657,2.085744598765432,0.2578382838283828,0.001652142338416848,0.01568930041152263,0.21912374614197527
2008-08-12,10,1.94,1.67,1.81,2.24,0.36989308896525386,0.012336438234641827,0.024938612645794965,0.3777075066137565,0.050293528064146616,0.0002356398314482147,0.0020910067526089624,0.0599371693121693
2008-08-12,11,1.89,1.3,1.32,1.35,0.5248138349990202,0.009704415954415955,0.009908108866442198,0.010030864197530862,0.08450911228689008,0.0,0.0,0.0
2008-08-12,12,1.49,1.06,1.34,3.81,0.5763733532189907,0.04105520614954576,0.17101990049751242,0.9569116360454942,0.08777653492418593,0.010110936408106218,0.047332780541735765,0.2724919801691455
2008-08-12,13,0.773,0.737,0.872,1.56,0.4746418475396482,0.011291396552590581,0.03464258409785932,0.6150581671415004,0.03937880312395189,0.0006360244233378562,0.004181001529051988,0.10238603988603988
2008-08-12,14,0.655,0.71,1.2,2.88,0.006272971444727169,0.008835419926969222,0.02527006172839506,0.22545331790123457,0.0003039298840825558,0.0014785472091810121,0.005989583333333333,0.06389853395061729
2008-08-12,15,0.369,0.352,0.5,0.981,0.007339656729900632,0.006510416666666667,0.006481481481481481,0.01722543134367803,0.0,3.748421717171717e-06,5.254629629629629e-05,0.002666402386076188
2008-08-12,16,1.87,1.29,1.35,1.43,0.4561546840958606,0.00877476313522825,0.009602194787379972,0.018939393939393936,0.07055852644087938,1.399655469422911e-05,0.00012945816186556925,0.0010926573426573427
2008-08-12,17,0.549,0.566,0.7,0.934,0.009676684881602914,0.00936559350870305,0.00958994708994709,0.03432568006979141,5.523510760304932e-06,3.885289883523099e-05,0.00028108465608465613,0.007906059164089142
2008-08-12,18,1.18,1.17,2.02,5.68,0.007336785938480854,0.009793447293447295,0.02458058305830583,0.2322965571205008,0.00024423258003766475,0.001365147198480532,0.00550627979464613,0.07009650495565987
2008-08-12,19,0.501,0.536,0.728,1.02,0.006584054113994233,0.005592696241017135,0.005469067969067968,0.005991285403050108,0.0,0.0,0.0,0.00024509803921568627
2008-08-12,20,1.77,0.72,0.739,0.72,0.011312513078049799,0.008825231481481483,0.009240465092968475,0.009998713991769548,0.0,0.0,0.0,0.0
2008-08-12,21,0.731,0.702,0.706,0.711,0.4417464660282717,0.02044423340719637,0.021312034414017415,0.022138875866020733,0.043224654202766374,0.0,0.0,0.0
2008-08-12,22,0.175,0.188,0.206,0.229,0.002691798941798942,0.0027396079590228523,0.002758674937072995,0.0027848536309235,0.0,0.0,0.0,1.890263626071486e-06
2008-08-12,23,0.718,0.735,0.757,0.788,0.0064963117713814095,0.00673973293020912,0.0068037819854200295,0.006903318292912201,0.0,0.0,1.8194383286853562e-06,8.69524346681707e-06
2008-08-12,24,2.74,2.71,2.85,3.52,0.299912138415788,0.01302617192838595,0.028793047433398306,0.36168981481481477,0.025724858069748575,0.00036217028836955034,0.002753411306042885,0.05491109006734006
2008-08-12,25,1.63,1.69,1.77,1.9,0.005623721881390593,0.005793885601577909,0.005741263862732788,0.005720029239766082,0.0,0.0,4.407302783008997e-06,1.9615009746588696e-05
2008-08-12,26,5.97,4.85,5.37,7.04,0.20550282275575407,0.013387743413516609,0.027588109524794815,0.3025042087542087,0.017002450524226068,0.0006133066055746468,0.002845023794744465,0.04701967592592592
2008-08-12,27,4.11,3.56,5.34,13.7,0.34637739929710726,0.018889148980441115,0.06068802885282286,0.4367734522844012,0.04280436153915472,0.003803838951310861,0.015323727285337771,0.11996485536631521
2008-08-12,28,16.9,11.6,12.5,15.0,0.37941047556432167,0.011973180076628353,0.02148148148148148,0.23070987654320987,0.06088373876835415,0.00043502554278416344,0.0018796296296296295,0.03348765432098765
2008-08-12,29,28.5,21.4,23.7,37.9,0.3281351526965562,0.024987019730010385,0.07276527582434755,0.3084383856151666,0.049139051332033785,0.0035317151263412946,0.013820518831067354,0.06351998436431154
2008-08-26,1,26.0,32.3,42.8,65.4,0.006810897435897436,0.010642414860681114,0.026879975770162687,0.12264271151885828,0.0004985754985754986,0.0016949031074418074,0.0063278816199376945,0.027961830331860907
2008-08-26,2,8.38,10.1,13.5,21.7,0.005234575267391495,0.007494499449944994,0.017232510288065845,0.07413807817033623,0.0003079974365773888,0.0010221855518885222,0.0038323045267489707,0.016267707799965864
2008-08-26,3,5.54,6.76,9.16,15.2,0.005139390292819895,0.007139628533859303,0.015288896975578196,0.04819992690058479,0.00026323706377858,0.0009040105193951349,0.003348394792172084,0.012411671539961014
2008-08-26,4,3.87,4.67,6.02,9.09,0.006400133984113311,0.012193671187247204,0.038452073335794264,0.21900338181966342,0.0006071155134462627,0.0023891664683955904,0.009689922480620155,0.0459652446726154
2008-08-26,5,4.06,5.67,8.12,12.1,0.005730021893814997,0.009471552681429223,0.022663519430760812,0.09852310988674624,0.0004874794745484401,0.0015472924423541707,0.004889048531289911,0.01846112641567187
2008-08-26,6,1.25,1.39,1.66,3.22,0.016666666666666666,0.033806288302691175,0.12131860776439088,0.6613756613756613,0.0010833333333333335,0.005254130029309885,0.027052655064703255,0.1387451115711985
2008-08-26,7,5.48,6.41,7.91,11.0,0.004562043795620438,0.006716935344080429,0.016534391534391533,0.062394781144781135,0.00019705494728304942,0.0008919801236493903,0.004009224141967504,0.018413299663299663
2008-08-26,8,1.43,1.63,1.93,2.52,0.007818570318570318,0.014485344239945469,0.03760074841681059,0.12033362727807172,0.0009550634550634549,0.0033515110202226766,0.011753981961235846,0.04147376543209876
2008-08-26,9,0.559,0.629,0.748,1.13,0.003147154309945007,0.007065889418830595,0.0348150623885918,0.21406915765322845,0.00022982508447624722,0.001646867455690985,0.011775227767874827,0.07507784333005572
2008-08-26,10,4.46,5.19,6.22,8.19,0.008823285168576648,0.011618675515592662,0.02456234369417649,0.10358725636503414,0.00018425095499086528,0.0008875686862199385,0.004577527688460164,0.0271333604666938
2008-08-26,11,2.56,2.87,3.32,4.24,0.005515769675925925,0.008146212414505097,0.02056838464970995,0.08052716631726065,0.0002934208622685185,0.0012420957542908762,0.005229250334672021,0.023093553459119495
2008-08-26,12,1.26,1.41,1.69,2.44,0.005888080540858319,0.008454820068295246,0.0205456936226167,0.07874165148755313,0.0002498530276308054,0.0010671132125032834,0.004718660968660969,0.020444368548876744
2008-08-26,13,1.59,1.91,2.53,4.16,0.005233810854880037,0.009210781462090362,0.027951617625530674,0.18863514957264954,0.00034285464709993014,0.00151493116152802,0.006358878641487337,0.0331085292022792
2008-08-26,14,0.569,0.762,1.14,1.97,0.004108898001692378,0.005285797608632253,0.009096816114359975,0.023148148148148147,8.84836945909002e-05,0.0003523865072421502,0.0013096978557504875,0.00502326565143824
2008-08-26,15,0.906,1.19,1.81,3.49,0.0032448287139236363,0.003413865546218487,0.003855893186003683,0.006002600021224662,1.1510199493091324e-06,1.3324774354186118e-05,6.196286065070595e-05,0.0005372492836676217
2008-08-26,16,3.24,3.92,5.01,7.3,0.005358367626886145,0.00944822373393802,0.028877430324536112,0.17440385591070523,0.0003965192043895747,0.0016563917233560093,0.007022991054927182,0.037100456621004564
2008-08-26,17,2.22,3.05,4.28,6.18,0.004504504504504504,0.005274741955069824,0.008788724472135686,0.026594150785089296,7.663913913913913e-05,0.0003195203400121433,0.0013575199030806506,0.0063488852930600505
2008-08-26,18,1.06,1.33,1.89,3.32,0.004498602375960866,0.0054650515176830955,0.009063296100333138,0.02227660642570281,6.977201257861634e-05,0.0003037106655527708,0.0012308935920047033,0.0046366019634091924
2008-08-26,19,2.64,3.79,5.49,8.04,0.0036081299102132427,0.0036035375745138275,0.003605039465695203,0.0039012115349180026,0.0,0.0,2.0302064359441404e-06,9.9617652478349e-05
2008-08-26,20,2.51,3.59,5.77,10.9,0.005533421868083223,0.005093882183018674,0.00489440914050966,0.007050628610261637,6.778441788401947e-06,3.156272567832457e-05,0.00015204762821747225,0.0009206167176350661
2008-08-26,21,1.11,1.24,1.5,2.9,0.016266266266266264,0.031081989247311825,0.10570987654320985,0.5667305236270753,0.0009227977977977976,0.004592293906810035,0.02384259259259259,0.1277139208173691
2008-08-26,22,0.126,0.143,0.164,0.193,0.0018371546149323927,0.0018372830872830873,0.0018560862691960251,0.0020089714066398004,0.0,1.6835016835016836e-06,7.833672086720867e-06,6.116868163500288e-05
2008-08-26,23,0.504,0.525,0.546,0.58,0.00505217519106408,0.005158730158730159,0.0052782865282865275,0.00590676883780332,1.8716012639623752e-06,8.223104056437389e-06,4.705942205942206e-05,0.0002654054916985951
2008-08-26,24,2.73,2.99,3.49,5.77,0.01174365757699091,0.022180416202155332,0.07693940358696803,0.471387765581873,0.0007334486501153167,0.003325126966431314,0.017046057518836883,0.09768759227164774
2008-08-26,25,1.13,1.22,1.31,1.47,0.004701327433628319,0.00469603825136612,0.004726816511167656,0.005527210884353741,4.260898066207801e-06,1.7740588949605342e-05,8.92352275940062e-05,0.0004220206601158982
2008-08-26,26,10.4,13.7,19.4,32.2,0.007879273504273504,0.011743038659097054,0.02798062237495227,0.13155624568668045,0.0005341880341880341,0.0017065423087320897,0.0060256777395952645,0.02720985737290085
2008-08-26,27,4.38,5.36,7.36,12.5,0.004994292237442922,0.006758741017136539,0.013728487318840578,0.04092592592592593,0.00021113436495856587,0.0007773631840796019,0.002830615942028985,0.010092592592592592
2008-08-26,28,26.0,32.3,42.8,65.4,0.006810897435897436,0.010642414860681114,0.026852933541017653,0.12264271151885828,0.0004985754985754986,0.0016949031074418074,0.0063278816199376945,0.027961830331860907
2008-08-26,29,43.3,51.0,69.7,106.0,0.00833974852450603,0.013208061002178648,0.033377172007014184,0.13321104122990912,0.0007805149260114618,0.002292120551924473,0.00831938466443488,0.03363032844164919
2008-09-11,1,14.4,15.1,16.1,17.6,0.0051681455761316865,0.0050588668138337005,0.005147227973314929,0.005313552188552188,0.0,1.6556291390728476e-06,7.4764205198987796e-06,0.00012231691919191917
2008-09-11,2,5.14,5.39,5.73,6.17,0.004255836575875486,0.004144334501477358,0.0042014090879710425,0.004258208776036976,0.0,0.0,1.0059142912546052e-06,4.502070952638212e-06
2008-09-11,3,3.47,3.65,3.88,4.2,0.003935852278791759,0.0038685946220192793,0.003937571592210767,0.003995811287477953,0.0,0.0,1.2886597938144328e-06,6.03505291005291e-06
2008-09-11,4,2.01,2.05,2.09,2.14,0.004209277685645845,0.004234417344173441,0.004369351408825093,0.004516052267220491,0.0,0.0,1.0854155590997697e-06,4.516052267220492e-06
2008-09-11,5,1.02,1.16,1.36,1.66,0.0040055374001452424,0.0038713282247765006,0.0038807189542483657,0.003869645247657296,0.0,1.0276979565772668e-06,3.4381808278867096e-06,1.185296742525658e-05
2008-09-11,6,0.925,0.94,0.957,0.976,0.007207207207207206,0.007412332545311269,0.007691861140137003,0.008028328020643594,0.0,0.0,0.0,4.103104128718882e-06
2008-09-11,7,3.24,3.33,3.45,3.6,0.003607967535436671,0.003579968857746635,0.003656736446591519,0.0037294238683127567,0.0,0.0,0.0,1.212062757201646e-06
2008-09-11,8,0.723,0.754,0.79,0.833,0.004098150709492342,0.004175262795952451,0.004278012189404593,0.0044045395936152245,0.0,0.0,1.7727379278012187e-06,6.057978747054378e-06
2008-09-11,9,0.377,0.39,0.405,0.424,0.0017345760880243639,0.0018162393162393159,0.0019032921810699587,0.0019981656184486375,0.0,0.0,0.0,1.2693265199161424e-06
2008-09-11,10,1.95,2.04,2.17,2.31,0.005828584995251661,0.005900508351488743,0.006027052398020139,0.006263027096360428,0.0,0.0,0.0,0.0
2008-09-11,11,1.66,1.7,1.75,1.81,0.0039254239178937965,0.003969226579520697,0.004054232804232804,0.0041308573767137305,0.0,0.0,0.0,2.7048802946593e-06
2008-09-11,12,0.968,1.0,1.04,1.09,0.0035870064279155188,0.0036689814814814814,0.0037838319088319087,0.003928814135236153,0.0,0.0,3.7838319088319085e-06,1.667091403329935e-05
2008-09-11,13,0.988,1.03,1.09,1.16,0.0032566726645674015,0.003258719884933477,0.00334480122324159,0.003442289272030651,0.0,0.0,1.0140587835541963e-06,3.861350574712643e-06
2008-09-11,14,0.339,0.362,0.395,0.444,0.0023387140828143777,0.0024171270718232043,0.002581458040318799,0.002737112112112112,0.0,0.0,1.2101500234411624e-06,4.692192192192192e-06
2008-09-11,15,0.426,0.456,0.494,0.545,0.0026870326899669623,0.002690464587394412,0.0027177987704303493,0.0027607883112470265,0.0,0.0,0.0,0.0
2008-09-11,16,1.53,1.55,1.58,1.62,0.0035629992737835872,0.0036439665471923533,0.0037652367557430844,0.0038794581618655693,0.0,0.0,0.0,0.0
2008-09-11,17,0.625,0.7,0.81,0.969,0.004407407407407408,0.004232804232804233,0.0042152491998171,0.004156633413599357,0.0,0.0,0.0,0.0
2008-09-11,18,0.683,0.73,0.793,0.878,0.003355295265983406,0.003313673262303399,0.0033861099434869925,0.003440584662110858,0.0,0.0,0.0,3.7042309963722263e-06
2008-09-11,19,0.435,0.533,0.678,0.889,0.003246062154108131,0.0031920992286845937,0.0032264011799410025,0.0032548014831479395,0.0,0.0,0.0,0.0
2008-09-11,20,0.817,0.781,0.81,0.858,0.003130808286867038,0.0032603025560772035,0.0034293552812071325,0.003911983078649745,0.0,0.0,0.0,0.0
2008-09-11,21,0.774,0.788,0.805,0.824,0.007431931285290457,0.007652401767249482,0.007907752472969863,0.008217030744336568,0.0,0.0,0.0,1.5450827040632865e-06
2008-09-11,22,0.333,0.399,0.492,0.624,0.0020193804916027137,0.0021436693585816387,0.002270118187292984,0.002448361823361823,0.0,1.6534391534391533e-06,6.375150557061126e-06,2.6894883665716996e-05
2008-09-11,23,0.729,0.764,0.815,0.887,0.004223187522227303,0.004393300368431258,0.004828448079981823,0.005989289740698985,2.2386069196768787e-06,1.0301531898390536e-05,5.027266530334015e-05,0.0002622760866842039
2008-09-11,24,3.36,3.63,4.03,4.59,0.005339230599647266,0.0052928272625242315,0.005399319915448946,0.005900508351488743,1.9979056437389767e-06,8.672584430160189e-06,3.762292068743681e-05,0.000206517792302106
2008-09-11,25,2.11,2.37,2.74,3.28,0.003751974723538705,0.0037603531801844036,0.003987564206542307,0.004763719512195123,3.3844567316131297e-06,1.4211204875761835e-05,5.91376047580427e-05,0.0002642982158988256
2008-09-11,26,5.71,6.11,6.79,7.77,0.005797171953038852,0.005626022913256955,0.0056591938035237,0.005913651746985081,0.0,4.3568527611080795e-06,1.8920798559973815e-05,0.00015491682158348826
2008-09-11,27,2.83,2.97,3.16,3.42,0.003631723596387907,0.0036047200399052246,0.00369930848570089,0.0037564977257959716,0.0,0.0,1.5163502109704637e-06,7.2422568767598e-06
